 21  196.621048 2.376E-30 3.812E-06.07160.095 3183.32710.710.000561       2 1 1 03       0 1 1 11                    R 21f     3666632029 9 9 711    45.0   43.0
 21  196.924989 1.745E-29 4.478E-06.08800.120 2353.78860.70-.000698       2 0 0 03       0 0 0 11                    P  3e     3666632029 9 9 711     5.0    7.0
 21  197.159027 2.373E-30 3.970E-06.07120.095 3200.09960.720.000541       2 1 1 03       0 1 1 11                    R 22e     3666632029 9 9 711    47.0   45.0
 21  198.449730 5.988E-30 7.623E-06.09490.127 2349.91700.69-.000316       2 0 0 03       0 0 0 11                    P  1e     3666632029 9 9 711     1.0    3.0
 21  198.559066 2.228E-30 3.944E-06.07090.094 3218.25200.720.000522       2 1 1 03       0 1 1 11                    R 23f     3666632029 9 9 711    49.0   47.0
 21  199.040358 2.205E-30 4.112E-06.07050.093 3236.51930.720.000503       2 1 1 03       0 1 1 11                    R 24e     3666632029 9 9 711    51.0   49.0
 21  200.528906 2.045E-30 4.083E-06.07020.092 3256.27860.730.000485       2 1 1 03       0 1 1 11                    R 25f     3666632029 9 9 711    53.0   51.0
 21  200.796384 1.217E-29 3.150E-06.09030.123 2349.91700.690.000990       2 0 0 03       0 0 0 11                    R  1e     3666632029 9 9 711     5.0    3.0
 21  200.947908 2.006E-30 4.261E-06.06990.091 3276.03590.730.000468       2 1 1 03       0 1 1 11                    R 26e     3666632029 9 9 711    55.0   53.0
 21  202.400463 2.417E-29 3.582E-06.08620.118 2353.78860.690.001072       2 0 0 03       0 0 0 11                    R  3e     3666632029 9 9 711     9.0    7.0
 21  202.530349 1.839E-30 4.228E-06.06970.090 3297.40650.730.000452       2 1 1 03       0 1 1 11                    R 27f     3666632029 9 9 711    57.0   55.0
 21  202.881508 1.789E-30 4.417E-06.06940.089 3318.64870.730.000436       2 1 1 03       0 1 1 11                    R 28e     3666632029 9 9 711    59.0   57.0
 21  204.036190 3.548E-29 3.809E-06.08340.114 2360.75680.680.001013       2 0 0 03       0 0 0 11                    R  5e     3666632029 9 9 711    13.0   11.0
 21  204.563159 1.621E-30 4.379E-06.06920.088 3341.63500.740.000421       2 1 1 03       0 1 1 11                    R 29f     3666632029 9 9 711    61.0   59.0
