 71 0.000062000 7.909E-35 2.340E-23.04170.043  260.68260.720.000000       X      0       X      0                Q 13Q 12     g65662030 912 9 4 0    25.0   25.0
 71 0.000063000 3.185E-35 2.575E-23.03700.040  544.86280.720.000000       X      0       X      0                Q 19Q 18     g65662030 912 9 4 0    37.0   37.0
 71 0.000063000 4.666E-35 2.525E-23.03890.041  438.70150.720.000000       X      0       X      0                Q 17Q 16     g65662030 912 9 4 0    33.0   33.0
 71 0.000064000 1.203E-35 2.693E-23.03540.038  791.40450.720.000000       X      0       X      0                Q 23Q 22     g65262030 912 9 4 0    45.0   45.0
 71 0.000064000 1.714E-36 2.767E-23.03480.035 1246.45180.720.000000       X      0       X      0                Q 29Q 28     g65252030 912 9 4 0    57.0   57.0
 71 0.000064000 2.025E-35 2.658E-23.03560.039  662.43680.720.000000       X      0       X      0                Q 21Q 20     g65262030 912 9 4 0    41.0   41.0
 71 0.000064000 3.494E-36 2.746E-23.03500.036 1083.43560.720.000000       X      0       X      0                Q 27Q 26     g65252030 912 9 4 0    53.0   53.0
 71 0.000064000 6.692E-36 2.722E-23.03520.037  931.74500.720.000000       X      0       X      0                Q 25Q 24     g65262030 912 9 4 0    49.0   49.0
 71 0.000065000 1.410E-37 2.859E-23.03460.034 1803.18020.720.000000       X      0       X      0                Q 35Q 34     g65222030 912 9 4 0    69.0   69.0
 71 0.000065000 1.432E-41 2.929E-23.03460.034 3778.22540.720.000000       X      0       X      0                Q 51Q 50     g65222030 912 9 4 0   101.0  101.0
 71 0.000065000 1.826E-43 2.942E-23.03460.034 4699.67090.720.000000       X      0       X      0                Q 57Q 56     g65222030 912 9 4 0   113.0  113.0
 71 0.000065000 1.988E-38 2.882E-23.03460.034 2230.42590.720.000000       X      0       X      0                Q 39Q 38     g65222030 912 9 4 0    77.0   77.0
 71 0.000065000 1.996E-40 2.916E-23.03460.034 3218.27160.720.000000       X      0       X      0                Q 47Q 46     g65222030 912 9 4 0    93.0   93.0
 71 0.000065000 2.230E-39 2.901E-23.03460.034 2702.22580.720.000000       X      0       X      0                Q 43Q 42     g65222030 912 9 4 0    85.0   85.0
 71 0.000065000 3.441E-37 2.845E-23.03460.034 1606.35330.720.000000       X      0       X      0                Q 33Q 32     g65222030 912 9 4 0    65.0   65.0
 71 0.000065000 3.531E-42 2.933E-23.03460.034 4074.55400.720.000000       X      0       X      0                Q 53Q 52     g65222030 912 9 4 0   105.0  105.0
 71 0.000065000 3.831E-44 2.946E-23.03460.034 5028.35610.720.000000       X      0       X      0                Q 59Q 58     g65222030 912 9 4 0   117.0  117.0
 71 0.000065000 5.451E-38 2.872E-23.03460.034 2011.21560.720.000000       X      0       X      0                Q 37Q 36     g65222030 912 9 4 0    73.0   73.0
 71 0.000065000 5.495E-41 2.922E-23.03460.034 3492.78230.720.000000       X      0       X      0                Q 49Q 48     g65222030 912 9 4 0    97.0   97.0
 71 0.000065000 6.850E-39 2.892E-23.03460.034 2460.77510.720.000000       X      0       X      0                Q 41Q 40     g65222030 912 9 4 0    81.0   81.0
 71 0.000065000 6.861E-40 2.909E-23.03460.034 2954.73840.720.000000       X      0       X      0                Q 45Q 44     g65222030 912 9 4 0    89.0   89.0
 71 0.000065000 7.914E-37 2.829E-23.03470.034 1420.76720.720.000000       X      0       X      0                Q 31Q 30     g65252030 912 9 4 0    61.0   61.0
 71 0.000065000 8.250E-43 2.938E-23.03460.034 4381.71930.720.000000       X      0       X      0                Q 55Q 54     g65222030 912 9 4 0   109.0  109.0
 71 0.000065000 9.393E-35 4.145E-23.05700.057    2.08430.970.000000       X      0       X      0                Q  1Q  2     g65662030 912 9 4 0     5.0    5.0
 71 0.000066000 1.436E-34 3.832E-23.05140.052   16.38760.720.000000       X      0       X      0                Q  3Q  4     g65662030 912 9 4 0     9.0    9.0
 71 0.000066000 7.622E-45 2.995E-23.03460.034 5367.72070.720.000000       X      0       X      0                Q 61Q 60     g65222030 912 9 4 0   121.0  121.0
 71 0.000067000 1.261E-34 3.473E-23.04170.043  260.50110.720.000000       X      0       X      0                Q 13Q 14     g65662030 912 9 4 0    29.0   29.0
 71 0.000067000 1.555E-34 3.505E-23.04310.044  188.71350.720.000000       X      0       X      0                Q 11Q 12     g65662030 912 9 4 0    25.0   25.0
 71 0.000067000 1.581E-35 3.397E-23.03540.038  791.03440.720.000000       X      0       X      0                Q 23Q 24     g65262030 912 9 4 0    49.0   49.0
 71 0.000067000 1.659E-41 3.351E-23.03460.034 3777.36680.720.000000       X      0       X      0                Q 51Q 52     g65222030 912 9 4 0   105.0  105.0
 71 0.000067000 1.707E-37 3.362E-23.03460.034 1802.59830.720.000000       X      0       X      0                Q 35Q 36     g65222030 912 9 4 0    73.0   73.0
 71 0.000067000 1.746E-34 3.713E-23.04810.048   42.22400.720.000000       X      0       X      0                Q  5Q  6     g65662030 912 9 4 0    13.0   13.0
 71 0.000067000 1.773E-34 3.548E-23.04440.045  128.39780.720.000000       X      0       X      0                Q  9Q 10     g65662030 912 9 4 0    21.0   21.0
